portfolio,date,net_return,gross_return,tc_cost,turnover,n_stocks
vw_gr_top_n_10,2012-05-31,-0.08518755313849345,-0.08508755313849345,9.999999999999998e-05,0.09999999999999998,9
vw_gr_top_n_10,2012-06-30,0.048327967036890414,0.04892796703689042,0.0006000000000000001,0.6,10
vw_gr_top_n_10,2012-07-31,0.007271335795908189,0.007471335795908188,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2012-08-31,0.00995858344969055,0.010158583449690551,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2012-09-30,-0.003585247037926158,-0.003285247037926158,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2012-10-31,-0.047147787001662375,-0.046847787001662373,0.0003000000000000001,0.30000000000000004,9
vw_gr_top_n_10,2012-11-30,0.01337208046210669,0.01357208046210669,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2012-12-31,0.011533215589808202,0.011933215589808201,0.0004,0.4,9
vw_gr_top_n_10,2013-01-31,0.12845100695106956,0.12855100695106955,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2013-02-28,0.016745833239241205,0.017145833239241206,0.0004,0.4,10
vw_gr_top_n_10,2013-03-31,0.06554252485328813,0.06574252485328813,0.00019999999999999996,0.19999999999999996,9
vw_gr_top_n_10,2013-04-30,0.015902075418614464,0.016502075418614464,0.0006000000000000001,0.6,10
vw_gr_top_n_10,2013-05-31,0.0057859798637403615,0.005985979863740361,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2013-06-30,-0.002035984870132972,-0.001735984870132972,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2013-07-31,-0.0032944010074206108,-0.003194401007420611,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2013-08-31,-0.023188302530625936,-0.023088302530625937,9.999999999999998e-05,0.09999999999999998,9
vw_gr_top_n_10,2013-09-30,0.041731215852204254,0.04213121585220425,0.0004,0.4,10
vw_gr_top_n_10,2013-10-31,0.0450313943968652,0.045131394396865206,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2013-11-30,0.06053300677048224,0.060633006770482244,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2013-12-31,0.043754340588473446,0.044154340588473444,0.0004,0.4,10
vw_gr_top_n_10,2014-01-31,-0.02949890556707031,-0.029198905567070308,0.0003000000000000001,0.30000000000000004,9
vw_gr_top_n_10,2014-02-28,0.05854111404236069,0.05874111404236069,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2014-03-31,0.02419800445172892,0.02439800445172892,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2014-04-30,-0.012889225425212305,-0.012589225425212305,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2014-05-31,0.021282518183233224,0.021282518183233224,0.0,0.0,10
vw_gr_top_n_10,2014-06-30,0.018223313175887962,0.018523313175887963,0.0003000000000000001,0.30000000000000004,9
